EcologExpTime,PlateCode,C -Source,Well,OD,WellNr,Date,Time
40,1,Glucose-1-Phosphate,G2,0.043,90,14/07/2012,14:47:11
40,1,_-Ketobutyric Acid,G3,0.044,91,14/07/2012,14:47:11
40,1,Phenylethyl-amine,G4,0.043,92,14/07/2012,14:47:11
40,1,_-D-Lactose,H1,0.043,93,14/07/2012,14:47:11
40,1,D L-_-Glycerol Phosphate,H2,0.055,94,14/07/2012,14:47:11
40,1,D-Malic Acid,H3,0.043,95,14/07/2012,14:47:11
40,1,Putrescine,H4,0.044,96,14/07/2012,14:47:11
49,1,Water,A1,0.077,1,14/07/2012,21:22:53
49,1,_-Methyl-D-Glucoside,A2,0.064,2,14/07/2012,21:22:53
49,1,D-Galactonic Acid _-Lactone,A3,0.107,3,14/07/2012,21:22:53
49,1,L-Arginine,A4,0.044,4,14/07/2012,21:22:53
49,1,Pyruvic Acid Methyl Ester,B1,0.061,5,14/07/2012,21:22:53
49,1,D-Xylose,B2,0.082,6,14/07/2012,21:22:53
49,1,D-Galacturonic Acid,B3,0.51,7,14/07/2012,21:22:53
49,1,L-Asparagine,B4,0.06,8,14/07/2012,21:22:53
49,1,Tween 40,C1,0.043,9,14/07/2012,21:22:53
49,1,i-Erythritol,C2,0.047,10,14/07/2012,21:22:53
49,1,2-Hydroxy Benzoic Acid,C3,0.276,11,14/07/2012,21:22:53
49,1,L-Phenylalanine,C4,0.29,12,14/07/2012,21:22:53
49,1,Tween 80,D1,0.116,13,14/07/2012,21:22:53
49,1,D-Mannitol,D2,0.059,14,14/07/2012,21:22:53
49,1,4-Hydroxy Benzoic Acid,D3,0.042,15,14/07/2012,21:22:53
49,1,L-Serine,D4,0.044,16,14/07/2012,21:22:53
49,1,_-Cyclodextrin,E1,0.15,17,14/07/2012,21:22:53
49,1,N-Acetyl-D-Glucosamine,E2,0.06,18,14/07/2012,21:22:53
49,1,_-Hydroxybutyric Acid,E3,0.045,19,14/07/2012,21:22:53
49,1,L-Threonine,E4,0.512,20,14/07/2012,21:22:53
49,1,Glycogen,F1,0.172,21,14/07/2012,21:22:53
49,1,D-Glucosaminic Acid,F2,0.053,22,14/07/2012,21:22:53
49,1,Itaconic Acid,F3,0.068,23,14/07/2012,21:22:53
49,1,Glycyl-L-Glutamic Acid,F4,0.559,24,14/07/2012,21:22:53
49,1,D-Cellobiose,G1,0.167,25,14/07/2012,21:22:53
49,1,Glucose-1-Phosphate,G2,0.042,26,14/07/2012,21:22:53
49,1,_-Ketobutyric Acid,G3,0.068,27,14/07/2012,21:22:53
49,1,Phenylethyl-amine,G4,0.045,28,14/07/2012,21:22:53
49,1,_-D-Lactose,H1,0.067,29,14/07/2012,21:22:53
49,1,D L-_-Glycerol Phosphate,H2,0.067,30,14/07/2012,21:22:53
49,1,D-Malic Acid,H3,0.047,31,14/07/2012,21:22:53
49,1,Putrescine,H4,0.044,32,14/07/2012,21:22:53
49,1,Water,A1,0.289,33,14/07/2012,21:22:53
49,1,_-Methyl-D-Glucoside,A2,0.064,34,14/07/2012,21:22:53
49,1,D-Galactonic Acid _-Lactone,A3,0.043,35,14/07/2012,21:22:53
49,1,L-Arginine,A4,0.078,36,14/07/2012,21:22:53
49,1,Pyruvic Acid Methyl Ester,B1,0.073,37,14/07/2012,21:22:53
49,1,D-Xylose,B2,0.142,38,14/07/2012,21:22:53
49,1,D-Galacturonic Acid,B3,0.063,39,14/07/2012,21:22:53
49,1,L-Asparagine,B4,0.04,40,14/07/2012,21:22:53
49,1,Tween 40,C1,0.277,41,14/07/2012,21:22:53
49,1,i-Erythritol,C2,0.21,42,14/07/2012,21:22:53
49,1,2-Hydroxy Benzoic Acid,C3,0.064,43,14/07/2012,21:22:53
49,1,L-Phenylalanine,C4,0.043,44,14/07/2012,21:22:53
49,1,Tween 80,D1,0.175,45,14/07/2012,21:22:53
49,1,D-Mannitol,D2,0.194,46,14/07/2012,21:22:53
49,1,4-Hydroxy Benzoic Acid,D3,0.131,47,14/07/2012,21:22:53
49,1,L-Serine,D4,0.045,48,14/07/2012,21:22:53
49,1,_-Cyclodextrin,E1,0.044,49,14/07/2012,21:22:53
49,1,N-Acetyl-D-Glucosamine,E2,0.042,50,14/07/2012,21:22:53
49,1,_-Hydroxybutyric Acid,E3,0.064,51,14/07/2012,21:22:53
49,1,L-Threonine,E4,0.04,52,14/07/2012,21:22:53
49,1,Glycogen,F1,0.042,53,14/07/2012,21:22:53
49,1,D-Glucosaminic Acid,F2,0.042,54,14/07/2012,21:22:53
49,1,Itaconic Acid,F3,0.043,55,14/07/2012,21:22:53
49,1,Glycyl-L-Glutamic Acid,F4,0.044,56,14/07/2012,21:22:53
49,1,D-Cellobiose,G1,0.045,57,14/07/2012,21:22:53
49,1,Glucose-1-Phosphate,G2,0.072,58,14/07/2012,21:22:53
49,1,_-Ketobutyric Acid,G3,0.067,59,14/07/2012,21:22:53
49,1,Phenylethyl-amine,G4,0.101,60,14/07/2012,21:22:53
49,1,_-D-Lactose,H1,0.051,61,14/07/2012,21:22:53
49,1,D L-_-Glycerol Phosphate,H2,0.147,62,14/07/2012,21:22:53
49,1,D-Malic Acid,H3,0.28,63,14/07/2012,21:22:53
49,1,Putrescine,H4,0.099,64,14/07/2012,21:22:53
49,1,Water,A1,0.06,65,14/07/2012,21:22:53
49,1,_-Methyl-D-Glucoside,A2,0.188,66,14/07/2012,21:22:53
49,1,D-Galactonic Acid _-Lactone,A3,0.043,67,14/07/2012,21:22:53
49,1,L-Arginine,A4,0.109,68,14/07/2012,21:22:53
49,1,Pyruvic Acid Methyl Ester,B1,0.053,69,14/07/2012,21:22:53
49,1,D-Xylose,B2,0.309,70,14/07/2012,21:22:53
49,1,D-Galacturonic Acid,B3,0.044,71,14/07/2012,21:22:53
49,1,L-Asparagine,B4,0.083,72,14/07/2012,21:22:53
49,1,Tween 40,C1,0.083,73,14/07/2012,21:22:53
49,1,i-Erythritol,C2,0.097,74,14/07/2012,21:22:53
49,1,2-Hydroxy Benzoic Acid,C3,0.071,75,14/07/2012,21:22:53
49,1,L-Phenylalanine,C4,0.042,76,14/07/2012,21:22:53
49,1,Tween 80,D1,0.042,77,14/07/2012,21:22:53
49,1,D-Mannitol,D2,0.07,78,14/07/2012,21:22:53
49,1,4-Hydroxy Benzoic Acid,D3,0.044,79,14/07/2012,21:22:53
49,1,L-Serine,D4,0.043,80,14/07/2012,21:22:53
49,1,_-Cyclodextrin,E1,0.044,81,14/07/2012,21:22:53
49,1,N-Acetyl-D-Glucosamine,E2,0.08,82,14/07/2012,21:22:53
49,1,_-Hydroxybutyric Acid,E3,0.055,83,14/07/2012,21:22:53
49,1,L-Threonine,E4,0.045,84,14/07/2012,21:22:53
49,1,Glycogen,F1,0.06,85,14/07/2012,21:22:53
49,1,D-Glucosaminic Acid,F2,0.042,86,14/07/2012,21:22:53
49,1,Itaconic Acid,F3,0.067,87,14/07/2012,21:22:53
49,1,Glycyl-L-Glutamic Acid,F4,0.072,88,14/07/2012,21:22:53
49,1,D-Cellobiose,G1,0.059,89,14/07/2012,21:22:53
49,1,Glucose-1-Phosphate,G2,0.043,90,14/07/2012,21:22:53
49,1,_-Ketobutyric Acid,G3,0.062,91,14/07/2012,21:22:53
49,1,Phenylethyl-amine,G4,0.043,92,14/07/2012,21:22:53
49,1,_-D-Lactose,H1,0.043,93,14/07/2012,21:22:53
49,1,D L-_-Glycerol Phosphate,H2,0.054,94,14/07/2012,21:22:53
49,1,D-Malic Acid,H3,0.044,95,14/07/2012,21:22:53
49,1,Putrescine,H4,0.044,96,14/07/2012,21:22:53
60,1,Water,A1,0.08,1,15/07/2012,07:59:26
60,1,_-Methyl-D-Glucoside,A2,0.06,2,15/07/2012,07:59:26
60,1,D-Galactonic Acid _-Lactone,A3,0.253,3,15/07/2012,07:59:26
60,1,L-Arginine,A4,0.043,4,15/07/2012,07:59:26
60,1,Pyruvic Acid Methyl Ester,B1,0.057,5,15/07/2012,07:59:26
60,1,D-Xylose,B2,0.083,6,15/07/2012,07:59:26
60,1,D-Galacturonic Acid,B3,0.754,7,15/07/2012,07:59:26
60,1,L-Asparagine,B4,0.09,8,15/07/2012,07:59:26
60,1,Tween 40,C1,0.043,9,15/07/2012,07:59:26
60,1,i-Erythritol,C2,0.049,10,15/07/2012,07:59:26
60,1,2-Hydroxy Benzoic Acid,C3,0.631,11,15/07/2012,07:59:26
60,1,L-Phenylalanine,C4,0.506,12,15/07/2012,07:59:26
60,1,Tween 80,D1,0.176,13,15/07/2012,07:59:26
60,1,D-Mannitol,D2,0.059,14,15/07/2012,07:59:26
60,1,4-Hydroxy Benzoic Acid,D3,0.043,15,15/07/2012,07:59:26
60,1,L-Serine,D4,0.046,16,15/07/2012,07:59:26
60,1,_-Cyclodextrin,E1,0.256,17,15/07/2012,07:59:26
60,1,N-Acetyl-D-Glucosamine,E2,0.063,18,15/07/2012,07:59:26
60,1,_-Hydroxybutyric Acid,E3,0.045,19,15/07/2012,07:59:26
60,1,L-Threonine,E4,0.761,20,15/07/2012,07:59:26
60,1,Glycogen,F1,0.287,21,15/07/2012,07:59:26
60,1,D-Glucosaminic Acid,F2,0.054,22,15/07/2012,07:59:26
60,1,Itaconic Acid,F3,0.068,23,15/07/2012,07:59:26
60,1,Glycyl-L-Glutamic Acid,F4,0.861,24,15/07/2012,07:59:26
60,1,D-Cellobiose,G1,0.169,25,15/07/2012,07:59:26
60,1,Glucose-1-Phosphate,G2,0.042,26,15/07/2012,07:59:26
60,1,_-Ketobutyric Acid,G3,0.068,27,15/07/2012,07:59:26
60,1,Phenylethyl-amine,G4,0.047,28,15/07/2012,07:59:26
60,1,_-D-Lactose,H1,0.068,29,15/07/2012,07:59:26
60,1,D L-_-Glycerol Phosphate,H2,0.067,30,15/07/2012,07:59:26
60,1,D-Malic Acid,H3,0.049,31,15/07/2012,07:59:26
60,1,Putrescine,H4,0.044,32,15/07/2012,07:59:26
60,1,Water,A1,0.506,33,15/07/2012,07:59:26
60,1,_-Methyl-D-Glucoside,A2,0.107,34,15/07/2012,07:59:26
60,1,D-Galactonic Acid _-Lactone,A3,0.043,35,15/07/2012,07:59:26
60,1,L-Arginine,A4,0.077,36,15/07/2012,07:59:26
60,1,Pyruvic Acid Methyl Ester,B1,0.264,37,15/07/2012,07:59:26
60,1,D-Xylose,B2,0.372,38,15/07/2012,07:59:26
60,1,D-Galacturonic Acid,B3,0.248,39,15/07/2012,07:59:26
60,1,L-Asparagine,B4,0.041,40,15/07/2012,07:59:26
60,1,Tween 40,C1,0.431,41,15/07/2012,07:59:26
60,1,i-Erythritol,C2,0.62,42,15/07/2012,07:59:26
60,1,2-Hydroxy Benzoic Acid,C3,0.223,43,15/07/2012,07:59:26
60,1,L-Phenylalanine,C4,0.043,44,15/07/2012,07:59:26
60,1,Tween 80,D1,0.168,45,15/07/2012,07:59:26
60,1,D-Mannitol,D2,0.431,46,15/07/2012,07:59:26
60,1,4-Hydroxy Benzoic Acid,D3,0.291,47,15/07/2012,07:59:26
60,1,L-Serine,D4,0.045,48,15/07/2012,07:59:26
60,1,_-Cyclodextrin,E1,0.044,49,15/07/2012,07:59:26
60,1,N-Acetyl-D-Glucosamine,E2,0.042,50,15/07/2012,07:59:26
60,1,_-Hydroxybutyric Acid,E3,0.062,51,15/07/2012,07:59:26
60,1,L-Threonine,E4,0.04,52,15/07/2012,07:59:26
60,1,Glycogen,F1,0.042,53,15/07/2012,07:59:26
60,1,D-Glucosaminic Acid,F2,0.042,54,15/07/2012,07:59:26
60,1,Itaconic Acid,F3,0.043,55,15/07/2012,07:59:26
60,1,Glycyl-L-Glutamic Acid,F4,0.066,56,15/07/2012,07:59:26
60,1,D-Cellobiose,G1,0.045,57,15/07/2012,07:59:26
60,1,Glucose-1-Phosphate,G2,0.069,58,15/07/2012,07:59:26
60,1,_-Ketobutyric Acid,G3,0.07,59,15/07/2012,07:59:26
60,1,Phenylethyl-amine,G4,0.105,60,15/07/2012,07:59:26
60,1,_-D-Lactose,H1,0.051,61,15/07/2012,07:59:26
60,1,D L-_-Glycerol Phosphate,H2,0.508,62,15/07/2012,07:59:26
60,1,D-Malic Acid,H3,0.405,63,15/07/2012,07:59:26
60,1,Putrescine,H4,0.084,64,15/07/2012,07:59:26
60,1,Water,A1,0.051,65,15/07/2012,07:59:26
60,1,_-Methyl-D-Glucoside,A2,0.52,66,15/07/2012,07:59:26
60,1,D-Galactonic Acid _-Lactone,A3,0.043,67,15/07/2012,07:59:26
60,1,L-Arginine,A4,0.13,68,15/07/2012,07:59:26
60,1,Pyruvic Acid Methyl Ester,B1,0.053,69,15/07/2012,07:59:26
60,1,D-Xylose,B2,0.684,70,15/07/2012,07:59:26
60,1,D-Galacturonic Acid,B3,0.044,71,15/07/2012,07:59:26
60,1,L-Asparagine,B4,0.078,72,15/07/2012,07:59:26
60,1,Tween 40,C1,0.089,73,15/07/2012,07:59:26
60,1,i-Erythritol,C2,0.093,74,15/07/2012,07:59:26
60,1,2-Hydroxy Benzoic Acid,C3,0.068,75,15/07/2012,07:59:26
60,1,L-Phenylalanine,C4,0.042,76,15/07/2012,07:59:26
60,1,Tween 80,D1,0.042,77,15/07/2012,07:59:26
60,1,D-Mannitol,D2,0.063,78,15/07/2012,07:59:26
60,1,4-Hydroxy Benzoic Acid,D3,0.044,79,15/07/2012,07:59:26
60,1,L-Serine,D4,0.044,80,15/07/2012,07:59:26
60,1,_-Cyclodextrin,E1,0.044,81,15/07/2012,07:59:26
60,1,N-Acetyl-D-Glucosamine,E2,0.095,82,15/07/2012,07:59:26
60,1,_-Hydroxybutyric Acid,E3,0.06,83,15/07/2012,07:59:26
60,1,L-Threonine,E4,0.045,84,15/07/2012,07:59:26
60,1,Glycogen,F1,0.064,85,15/07/2012,07:59:26
60,1,D-Glucosaminic Acid,F2,0.042,86,15/07/2012,07:59:26
60,1,Itaconic Acid,F3,0.071,87,15/07/2012,07:59:26
60,1,Glycyl-L-Glutamic Acid,F4,0.109,88,15/07/2012,07:59:26
60,1,D-Cellobiose,G1,0.054,89,15/07/2012,07:59:26
60,1,Glucose-1-Phosphate,G2,0.043,90,15/07/2012,07:59:26
60,1,_-Ketobutyric Acid,G3,0.066,91,15/07/2012,07:59:26
60,1,Phenylethyl-amine,G4,0.043,92,15/07/2012,07:59:26
60,1,_-D-Lactose,H1,0.043,93,15/07/2012,07:59:26
60,1,D L-_-Glycerol Phosphate,H2,0.124,94,15/07/2012,07:59:26
60,1,D-Malic Acid,H3,0.043,95,15/07/2012,07:59:26
60,1,Putrescine,H4,0.044,96,15/07/2012,07:59:26
72,1,Water,A1,0.084,1,15/07/2012,20:59:04
72,1,_-Methyl-D-Glucoside,A2,0.058,2,15/07/2012,20:59:04
72,1,D-Galactonic Acid _-Lactone,A3,0.656,3,15/07/2012,20:59:04
72,1,L-Arginine,A4,0.044,4,15/07/2012,20:59:04
72,1,Pyruvic Acid Methyl Ester,B1,0.057,5,15/07/2012,20:59:04
72,1,D-Xylose,B2,0.085,6,15/07/2012,20:59:04
72,1,D-Galacturonic Acid,B3,0.933,7,15/07/2012,20:59:04
72,1,L-Asparagine,B4,0.272,8,15/07/2012,20:59:04
72,1,Tween 40,C1,0.043,9,15/07/2012,20:59:04
72,1,i-Erythritol,C2,0.053,10,15/07/2012,20:59:04
72,1,2-Hydroxy Benzoic Acid,C3,0.945,11,15/07/2012,20:59:04
72,1,L-Phenylalanine,C4,0.705,12,15/07/2012,20:59:04
72,1,Tween 80,D1,0.306,13,15/07/2012,20:59:04
72,1,D-Mannitol,D2,0.058,14,15/07/2012,20:59:04
72,1,4-Hydroxy Benzoic Acid,D3,0.043,15,15/07/2012,20:59:04
72,1,L-Serine,D4,0.051,16,15/07/2012,20:59:04
72,1,_-Cyclodextrin,E1,0.465,17,15/07/2012,20:59:04
72,1,N-Acetyl-D-Glucosamine,E2,0.064,18,15/07/2012,20:59:04
72,1,_-Hydroxybutyric Acid,E3,0.045,19,15/07/2012,20:59:04
72,1,L-Threonine,E4,1.061,20,15/07/2012,20:59:04
72,1,Glycogen,F1,0.477,21,15/07/2012,20:59:04
72,1,D-Glucosaminic Acid,F2,0.053,22,15/07/2012,20:59:04
72,1,Itaconic Acid,F3,0.066,23,15/07/2012,20:59:04
72,1,Glycyl-L-Glutamic Acid,F4,1.107,24,15/07/2012,20:59:04
72,1,D-Cellobiose,G1,0.166,25,15/07/2012,20:59:04
72,1,Glucose-1-Phosphate,G2,0.042,26,15/07/2012,20:59:04
72,1,_-Ketobutyric Acid,G3,0.07,27,15/07/2012,20:59:04
72,1,Phenylethyl-amine,G4,0.047,28,15/07/2012,20:59:04
72,1,_-D-Lactose,H1,0.067,29,15/07/2012,20:59:04
72,1,D L-_-Glycerol Phosphate,H2,0.1,30,15/07/2012,20:59:04
72,1,D-Malic Acid,H3,0.048,31,15/07/2012,20:59:04
72,1,Putrescine,H4,0.043,32,15/07/2012,20:59:04
72,1,Water,A1,0.727,33,15/07/2012,20:59:04
72,1,_-Methyl-D-Glucoside,A2,0.211,34,15/07/2012,20:59:04
72,1,D-Galactonic Acid _-Lactone,A3,0.043,35,15/07/2012,20:59:04
72,1,L-Arginine,A4,0.078,36,15/07/2012,20:59:04
72,1,Pyruvic Acid Methyl Ester,B1,0.461,37,15/07/2012,20:59:04
72,1,D-Xylose,B2,0.65,38,15/07/2012,20:59:04
72,1,D-Galacturonic Acid,B3,0.42,39,15/07/2012,20:59:04
72,1,L-Asparagine,B4,0.041,40,15/07/2012,20:59:04
72,1,Tween 40,C1,0.575,41,15/07/2012,20:59:04
72,1,i-Erythritol,C2,0.881,42,15/07/2012,20:59:04
72,1,2-Hydroxy Benzoic Acid,C3,0.402,43,15/07/2012,20:59:04
72,1,L-Phenylalanine,C4,0.043,44,15/07/2012,20:59:04
72,1,Tween 80,D1,0.169,45,15/07/2012,20:59:04
72,1,D-Mannitol,D2,0.735,46,15/07/2012,20:59:04
72,1,4-Hydroxy Benzoic Acid,D3,0.418,47,15/07/2012,20:59:04
72,1,L-Serine,D4,0.045,48,15/07/2012,20:59:04
72,1,_-Cyclodextrin,E1,0.044,49,15/07/2012,20:59:04
72,1,N-Acetyl-D-Glucosamine,E2,0.042,50,15/07/2012,20:59:04
72,1,_-Hydroxybutyric Acid,E3,0.064,51,15/07/2012,20:59:04
72,1,L-Threonine,E4,0.04,52,15/07/2012,20:59:04
72,1,Glycogen,F1,0.042,53,15/07/2012,20:59:04
72,1,D-Glucosaminic Acid,F2,0.042,54,15/07/2012,20:59:04
72,1,Itaconic Acid,F3,0.044,55,15/07/2012,20:59:04
72,1,Glycyl-L-Glutamic Acid,F4,0.062,56,15/07/2012,20:59:04
72,1,D-Cellobiose,G1,0.045,57,15/07/2012,20:59:04
72,1,Glucose-1-Phosphate,G2,0.071,58,15/07/2012,20:59:04
72,1,_-Ketobutyric Acid,G3,0.079,59,15/07/2012,20:59:04
72,1,Phenylethyl-amine,G4,0.108,60,15/07/2012,20:59:04
72,1,_-D-Lactose,H1,0.051,61,15/07/2012,20:59:04
72,1,D L-_-Glycerol Phosphate,H2,0.786,62,15/07/2012,20:59:04
72,1,D-Malic Acid,H3,0.558,63,15/07/2012,20:59:04
72,1,Putrescine,H4,0.098,64,15/07/2012,20:59:04
72,1,Water,A1,0.051,65,15/07/2012,20:59:04
72,1,_-Methyl-D-Glucoside,A2,0.899,66,15/07/2012,20:59:04
72,1,D-Galactonic Acid _-Lactone,A3,0.043,67,15/07/2012,20:59:04
72,1,L-Arginine,A4,0.165,68,15/07/2012,20:59:04
72,1,Pyruvic Acid Methyl Ester,B1,0.058,69,15/07/2012,20:59:04
72,1,D-Xylose,B2,0.886,70,15/07/2012,20:59:04
72,1,D-Galacturonic Acid,B3,0.044,71,15/07/2012,20:59:04
72,1,L-Asparagine,B4,0.141,72,15/07/2012,20:59:04
72,1,Tween 40,C1,0.094,73,15/07/2012,20:59:04
72,1,i-Erythritol,C2,0.085,74,15/07/2012,20:59:04
72,1,2-Hydroxy Benzoic Acid,C3,0.062,75,15/07/2012,20:59:04
72,1,L-Phenylalanine,C4,0.042,76,15/07/2012,20:59:04
72,1,Tween 80,D1,0.042,77,15/07/2012,20:59:04
72,1,D-Mannitol,D2,0.054,78,15/07/2012,20:59:04
72,1,4-Hydroxy Benzoic Acid,D3,0.044,79,15/07/2012,20:59:04
72,1,L-Serine,D4,0.048,80,15/07/2012,20:59:04
72,1,_-Cyclodextrin,E1,0.044,81,15/07/2012,20:59:04
72,1,N-Acetyl-D-Glucosamine,E2,0.097,82,15/07/2012,20:59:04
72,1,_-Hydroxybutyric Acid,E3,0.061,83,15/07/2012,20:59:04
72,1,L-Threonine,E4,0.045,84,15/07/2012,20:59:04
72,1,Glycogen,F1,0.062,85,15/07/2012,20:59:04
72,1,D-Glucosaminic Acid,F2,0.042,86,15/07/2012,20:59:04
72,1,Itaconic Acid,F3,0.098,87,15/07/2012,20:59:04
72,1,Glycyl-L-Glutamic Acid,F4,0.315,88,15/07/2012,20:59:04
72,1,D-Cellobiose,G1,0.052,89,15/07/2012,20:59:04
72,1,Glucose-1-Phosphate,G2,0.043,90,15/07/2012,20:59:04
72,1,_-Ketobutyric Acid,G3,0.079,91,15/07/2012,20:59:04
72,1,Phenylethyl-amine,G4,0.044,92,15/07/2012,20:59:04
72,1,_-D-Lactose,H1,0.043,93,15/07/2012,20:59:04
72,1,D L-_-Glycerol Phosphate,H2,0.198,94,15/07/2012,20:59:04
72,1,D-Malic Acid,H3,0.044,95,15/07/2012,20:59:04
72,1,Putrescine,H4,0.044,96,15/07/2012,20:59:04
84,1,Water,A1,0.079,1,16/07/2012,09:41:09
84,1,_-Methyl-D-Glucoside,A2,0.058,2,16/07/2012,09:41:09
84,1,D-Galactonic Acid _-Lactone,A3,1.023,3,16/07/2012,09:41:09
84,1,L-Arginine,A4,0.044,4,16/07/2012,09:41:09
84,1,Pyruvic Acid Methyl Ester,B1,0.056,5,16/07/2012,09:41:09
84,1,D-Xylose,B2,0.083,6,16/07/2012,09:41:09
84,1,D-Galacturonic Acid,B3,1.09,7,16/07/2012,09:41:09
84,1,L-Asparagine,B4,0.499,8,16/07/2012,09:41:09
84,1,Tween 40,C1,0.043,9,16/07/2012,09:41:09
84,1,i-Erythritol,C2,0.056,10,16/07/2012,09:41:09
84,1,2-Hydroxy Benzoic Acid,C3,0.973,11,16/07/2012,09:41:09
84,1,L-Phenylalanine,C4,0.809,12,16/07/2012,09:41:09
84,1,Tween 80,D1,0.465,13,16/07/2012,09:41:09
84,1,D-Mannitol,D2,0.058,14,16/07/2012,09:41:09
84,1,4-Hydroxy Benzoic Acid,D3,0.043,15,16/07/2012,09:41:09
84,1,L-Serine,D4,0.057,16,16/07/2012,09:41:09
84,1,_-Cyclodextrin,E1,0.629,17,16/07/2012,09:41:09
84,1,N-Acetyl-D-Glucosamine,E2,0.139,18,16/07/2012,09:41:09
84,1,_-Hydroxybutyric Acid,E3,0.045,19,16/07/2012,09:41:09
84,1,L-Threonine,E4,1.484,20,16/07/2012,09:41:09
84,1,Glycogen,F1,0.613,21,16/07/2012,09:41:09
84,1,D-Glucosaminic Acid,F2,0.053,22,16/07/2012,09:41:09
84,1,Itaconic Acid,F3,0.066,23,16/07/2012,09:41:09
84,1,Glycyl-L-Glutamic Acid,F4,1.459,24,16/07/2012,09:41:09
84,1,D-Cellobiose,G1,0.168,25,16/07/2012,09:41:09
84,1,Glucose-1-Phosphate,G2,0.043,26,16/07/2012,09:41:09
84,1,_-Ketobutyric Acid,G3,0.069,27,16/07/2012,09:41:09
84,1,Phenylethyl-amine,G4,0.047,28,16/07/2012,09:41:09
84,1,_-D-Lactose,H1,0.069,29,16/07/2012,09:41:09
84,1,D L-_-Glycerol Phosphate,H2,0.167,30,16/07/2012,09:41:09
84,1,D-Malic Acid,H3,0.049,31,16/07/2012,09:41:09
84,1,Putrescine,H4,0.043,32,16/07/2012,09:41:09
84,1,Water,A1,0.961,33,16/07/2012,09:41:09
84,1,_-Methyl-D-Glucoside,A2,0.304,34,16/07/2012,09:41:09
84,1,D-Galactonic Acid _-Lactone,A3,0.044,35,16/07/2012,09:41:09
84,1,L-Arginine,A4,0.082,36,16/07/2012,09:41:09
84,1,Pyruvic Acid Methyl Ester,B1,0.669,37,16/07/2012,09:41:09
84,1,D-Xylose,B2,0.915,38,16/07/2012,09:41:09
84,1,D-Galacturonic Acid,B3,0.543,39,16/07/2012,09:41:09
84,1,L-Asparagine,B4,0.041,40,16/07/2012,09:41:09
84,1,Tween 40,C1,0.802,41,16/07/2012,09:41:09
84,1,i-Erythritol,C2,1.115,42,16/07/2012,09:41:09
84,1,2-Hydroxy Benzoic Acid,C3,0.54,43,16/07/2012,09:41:09
84,1,L-Phenylalanine,C4,0.043,44,16/07/2012,09:41:09
84,1,Tween 80,D1,0.118,45,16/07/2012,09:41:09
84,1,D-Mannitol,D2,0.992,46,16/07/2012,09:41:09
84,1,4-Hydroxy Benzoic Acid,D3,0.586,47,16/07/2012,09:41:09
84,1,L-Serine,D4,0.045,48,16/07/2012,09:41:09
84,1,_-Cyclodextrin,E1,0.044,49,16/07/2012,09:41:09
84,1,N-Acetyl-D-Glucosamine,E2,0.042,50,16/07/2012,09:41:09
84,1,_-Hydroxybutyric Acid,E3,0.066,51,16/07/2012,09:41:09
84,1,L-Threonine,E4,0.04,52,16/07/2012,09:41:09
84,1,Glycogen,F1,0.042,53,16/07/2012,09:41:09
84,1,D-Glucosaminic Acid,F2,0.047,54,16/07/2012,09:41:09
84,1,Itaconic Acid,F3,0.062,55,16/07/2012,09:41:09
84,1,Glycyl-L-Glutamic Acid,F4,0.063,56,16/07/2012,09:41:09
84,1,D-Cellobiose,G1,0.045,57,16/07/2012,09:41:09
84,1,Glucose-1-Phosphate,G2,0.068,58,16/07/2012,09:41:09
84,1,_-Ketobutyric Acid,G3,0.085,59,16/07/2012,09:41:09
84,1,Phenylethyl-amine,G4,0.121,60,16/07/2012,09:41:09
84,1,_-D-Lactose,H1,0.052,61,16/07/2012,09:41:09
84,1,D L-_-Glycerol Phosphate,H2,0.902,62,16/07/2012,09:41:09
84,1,D-Malic Acid,H3,0.751,63,16/07/2012,09:41:09
84,1,Putrescine,H4,0.13,64,16/07/2012,09:41:09
84,1,Water,A1,0.051,65,16/07/2012,09:41:09
84,1,_-Methyl-D-Glucoside,A2,0.992,66,16/07/2012,09:41:09
84,1,D-Galactonic Acid _-Lactone,A3,0.043,67,16/07/2012,09:41:09
84,1,L-Arginine,A4,0.198,68,16/07/2012,09:41:09
84,1,Pyruvic Acid Methyl Ester,B1,0.073,69,16/07/2012,09:41:09
84,1,D-Xylose,B2,0.985,70,16/07/2012,09:41:09
84,1,D-Galacturonic Acid,B3,0.044,71,16/07/2012,09:41:09
84,1,L-Asparagine,B4,0.257,72,16/07/2012,09:41:09
84,1,Tween 40,C1,0.087,73,16/07/2012,09:41:09
84,1,i-Erythritol,C2,0.078,74,16/07/2012,09:41:09
84,1,2-Hydroxy Benzoic Acid,C3,0.058,75,16/07/2012,09:41:09
84,1,L-Phenylalanine,C4,0.042,76,16/07/2012,09:41:09
84,1,Tween 80,D1,0.042,77,16/07/2012,09:41:09
84,1,D-Mannitol,D2,0.054,78,16/07/2012,09:41:09
84,1,4-Hydroxy Benzoic Acid,D3,0.045,79,16/07/2012,09:41:09
84,1,L-Serine,D4,0.061,80,16/07/2012,09:41:09
84,1,_-Cyclodextrin,E1,0.044,81,16/07/2012,09:41:09
84,1,N-Acetyl-D-Glucosamine,E2,0.101,82,16/07/2012,09:41:09
84,1,_-Hydroxybutyric Acid,E3,0.062,83,16/07/2012,09:41:09
84,1,L-Threonine,E4,0.045,84,16/07/2012,09:41:09
