EcologExpTime,PlateCode,C -Source,Well,OD700,WellNr,Date,Time
46,1,Glycyl-L-Glutamic Acid,F4,0.042,88,16/06/2012,22:15:43
46,1,D-Cellobiose,G1,0.04,89,16/06/2012,22:15:43
46,1,Glucose-1-Phosphate,G2,0.041,90,16/06/2012,22:15:43
46,1,_-Ketobutyric Acid,G3,0.041,91,16/06/2012,22:15:43
46,1,Phenylethyl-amine,G4,0.04,92,16/06/2012,22:15:43
46,1,_-D-Lactose,H1,0.042,93,16/06/2012,22:15:43
46,1,D L-_-Glycerol Phosphate,H2,0.043,94,16/06/2012,22:15:43
46,1,D-Malic Acid,H3,0.042,95,16/06/2012,22:15:43
46,1,Putrescine,H4,0.044,96,16/06/2012,22:15:43
60,1,Water,A1,0.043,1,17/06/2012,10:19:49
60,1,_-Methyl-D-Glucoside,A2,0.045,2,17/06/2012,10:19:49
60,1,D-Galactonic Acid _-Lactone,A3,0.043,3,17/06/2012,10:19:49
60,1,L-Arginine,A4,0.045,4,17/06/2012,10:19:49
60,1,Pyruvic Acid Methyl Ester,B1,0.044,5,17/06/2012,10:19:49
60,1,D-Xylose,B2,0.042,6,17/06/2012,10:19:49
60,1,D-Galacturonic Acid,B3,0.044,7,17/06/2012,10:19:49
60,1,L-Asparagine,B4,0.064,8,17/06/2012,10:19:49
60,1,Tween 40,C1,0.043,9,17/06/2012,10:19:49
60,1,i-Erythritol,C2,0.043,10,17/06/2012,10:19:49
60,1,2-Hydroxy Benzoic Acid,C3,0.042,11,17/06/2012,10:19:49
60,1,L-Phenylalanine,C4,0.045,12,17/06/2012,10:19:49
60,1,Tween 80,D1,0.043,13,17/06/2012,10:19:49
60,1,D-Mannitol,D2,0.055,14,17/06/2012,10:19:49
60,1,4-Hydroxy Benzoic Acid,D3,0.043,15,17/06/2012,10:19:49
60,1,L-Serine,D4,0.044,16,17/06/2012,10:19:49
60,1,_-Cyclodextrin,E1,0.041,17,17/06/2012,10:19:49
60,1,N-Acetyl-D-Glucosamine,E2,0.052,18,17/06/2012,10:19:49
60,1,_-Hydroxybutyric Acid,E3,0.041,19,17/06/2012,10:19:49
60,1,L-Threonine,E4,0.042,20,17/06/2012,10:19:49
60,1,Glycogen,F1,0.045,21,17/06/2012,10:19:49
60,1,D-Glucosaminic Acid,F2,0.045,22,17/06/2012,10:19:49
60,1,Itaconic Acid,F3,0.207,23,17/06/2012,10:19:49
60,1,Glycyl-L-Glutamic Acid,F4,0.043,24,17/06/2012,10:19:49
60,1,D-Cellobiose,G1,0.055,25,17/06/2012,10:19:49
60,1,Glucose-1-Phosphate,G2,0.042,26,17/06/2012,10:19:49
60,1,_-Ketobutyric Acid,G3,0.043,27,17/06/2012,10:19:49
60,1,Phenylethyl-amine,G4,0.042,28,17/06/2012,10:19:49
60,1,_-D-Lactose,H1,0.144,29,17/06/2012,10:19:49
60,1,D L-_-Glycerol Phosphate,H2,0.051,30,17/06/2012,10:19:49
60,1,D-Malic Acid,H3,0.04,31,17/06/2012,10:19:49
60,1,Putrescine,H4,0.044,32,17/06/2012,10:19:49
60,1,Water,A1,0.049,33,17/06/2012,10:19:49
60,1,_-Methyl-D-Glucoside,A2,0.042,34,17/06/2012,10:19:49
60,1,D-Galactonic Acid _-Lactone,A3,0.041,35,17/06/2012,10:19:49
60,1,L-Arginine,A4,0.06,36,17/06/2012,10:19:49
60,1,Pyruvic Acid Methyl Ester,B1,0.053,37,17/06/2012,10:19:49
60,1,D-Xylose,B2,0.233,38,17/06/2012,10:19:49
60,1,D-Galacturonic Acid,B3,0.042,39,17/06/2012,10:19:49
60,1,L-Asparagine,B4,0.04,40,17/06/2012,10:19:49
60,1,Tween 40,C1,0.126,41,17/06/2012,10:19:49
60,1,i-Erythritol,C2,0.04,42,17/06/2012,10:19:49
60,1,2-Hydroxy Benzoic Acid,C3,0.039,43,17/06/2012,10:19:49
60,1,L-Phenylalanine,C4,0.04,44,17/06/2012,10:19:49
60,1,Tween 80,D1,0.053,45,17/06/2012,10:19:49
60,1,D-Mannitol,D2,0.041,46,17/06/2012,10:19:49
60,1,4-Hydroxy Benzoic Acid,D3,0.041,47,17/06/2012,10:19:49
60,1,L-Serine,D4,0.044,48,17/06/2012,10:19:49
60,1,_-Cyclodextrin,E1,0.044,49,17/06/2012,10:19:49
60,1,N-Acetyl-D-Glucosamine,E2,0.041,50,17/06/2012,10:19:49
60,1,_-Hydroxybutyric Acid,E3,0.041,51,17/06/2012,10:19:49
60,1,L-Threonine,E4,0.04,52,17/06/2012,10:19:49
60,1,Glycogen,F1,0.044,53,17/06/2012,10:19:49
60,1,D-Glucosaminic Acid,F2,0.04,54,17/06/2012,10:19:49
60,1,Itaconic Acid,F3,0.043,55,17/06/2012,10:19:49
60,1,Glycyl-L-Glutamic Acid,F4,0.04,56,17/06/2012,10:19:49
60,1,D-Cellobiose,G1,0.043,57,17/06/2012,10:19:49
60,1,Glucose-1-Phosphate,G2,0.042,58,17/06/2012,10:19:49
60,1,_-Ketobutyric Acid,G3,0.048,59,17/06/2012,10:19:49
60,1,Phenylethyl-amine,G4,0.045,60,17/06/2012,10:19:49
60,1,_-D-Lactose,H1,0.049,61,17/06/2012,10:19:49
60,1,D L-_-Glycerol Phosphate,H2,0.041,62,17/06/2012,10:19:49
60,1,D-Malic Acid,H3,0.04,63,17/06/2012,10:19:49
60,1,Putrescine,H4,0.041,64,17/06/2012,10:19:49
60,1,Water,A1,0.049,65,17/06/2012,10:19:49
60,1,_-Methyl-D-Glucoside,A2,0.04,66,17/06/2012,10:19:49
60,1,D-Galactonic Acid _-Lactone,A3,0.041,67,17/06/2012,10:19:49
60,1,L-Arginine,A4,0.04,68,17/06/2012,10:19:49
60,1,Pyruvic Acid Methyl Ester,B1,0.051,69,17/06/2012,10:19:49
60,1,D-Xylose,B2,0.044,70,17/06/2012,10:19:49
60,1,D-Galacturonic Acid,B3,0.041,71,17/06/2012,10:19:49
60,1,L-Asparagine,B4,0.044,72,17/06/2012,10:19:49
60,1,Tween 40,C1,0.041,73,17/06/2012,10:19:49
60,1,i-Erythritol,C2,0.042,74,17/06/2012,10:19:49
60,1,2-Hydroxy Benzoic Acid,C3,0.041,75,17/06/2012,10:19:49
60,1,L-Phenylalanine,C4,0.041,76,17/06/2012,10:19:49
60,1,Tween 80,D1,0.073,77,17/06/2012,10:19:49
60,1,D-Mannitol,D2,0.043,78,17/06/2012,10:19:49
60,1,4-Hydroxy Benzoic Acid,D3,0.044,79,17/06/2012,10:19:49
60,1,L-Serine,D4,0.045,80,17/06/2012,10:19:49
60,1,_-Cyclodextrin,E1,0.042,81,17/06/2012,10:19:49
60,1,N-Acetyl-D-Glucosamine,E2,0.079,82,17/06/2012,10:19:49
60,1,_-Hydroxybutyric Acid,E3,0.042,83,17/06/2012,10:19:49
60,1,L-Threonine,E4,0.043,84,17/06/2012,10:19:49
60,1,Glycogen,F1,0.043,85,17/06/2012,10:19:49
60,1,D-Glucosaminic Acid,F2,0.041,86,17/06/2012,10:19:49
60,1,Itaconic Acid,F3,0.043,87,17/06/2012,10:19:49
60,1,Glycyl-L-Glutamic Acid,F4,0.042,88,17/06/2012,10:19:49
60,1,D-Cellobiose,G1,0.04,89,17/06/2012,10:19:49
60,1,Glucose-1-Phosphate,G2,0.042,90,17/06/2012,10:19:49
60,1,_-Ketobutyric Acid,G3,0.041,91,17/06/2012,10:19:49
60,1,Phenylethyl-amine,G4,0.041,92,17/06/2012,10:19:49
60,1,_-D-Lactose,H1,0.042,93,17/06/2012,10:19:49
60,1,D L-_-Glycerol Phosphate,H2,0.043,94,17/06/2012,10:19:49
60,1,D-Malic Acid,H3,0.043,95,17/06/2012,10:19:49
60,1,Putrescine,H4,0.044,96,17/06/2012,10:19:49
72,1,Water,A1,0.043,1,17/06/2012,22:22:10
72,1,_-Methyl-D-Glucoside,A2,0.045,2,17/06/2012,22:22:10
72,1,D-Galactonic Acid _-Lactone,A3,0.043,3,17/06/2012,22:22:10
72,1,L-Arginine,A4,0.044,4,17/06/2012,22:22:10
72,1,Pyruvic Acid Methyl Ester,B1,0.044,5,17/06/2012,22:22:10
72,1,D-Xylose,B2,0.043,6,17/06/2012,22:22:10
72,1,D-Galacturonic Acid,B3,0.045,7,17/06/2012,22:22:10
72,1,L-Asparagine,B4,0.062,8,17/06/2012,22:22:10
72,1,Tween 40,C1,0.043,9,17/06/2012,22:22:10
72,1,i-Erythritol,C2,0.043,10,17/06/2012,22:22:10
72,1,2-Hydroxy Benzoic Acid,C3,0.043,11,17/06/2012,22:22:10
72,1,L-Phenylalanine,C4,0.045,12,17/06/2012,22:22:10
72,1,Tween 80,D1,0.043,13,17/06/2012,22:22:10
72,1,D-Mannitol,D2,0.054,14,17/06/2012,22:22:10
72,1,4-Hydroxy Benzoic Acid,D3,0.043,15,17/06/2012,22:22:10
72,1,L-Serine,D4,0.044,16,17/06/2012,22:22:10
72,1,_-Cyclodextrin,E1,0.041,17,17/06/2012,22:22:10
72,1,N-Acetyl-D-Glucosamine,E2,0.052,18,17/06/2012,22:22:10
72,1,_-Hydroxybutyric Acid,E3,0.041,19,17/06/2012,22:22:10
72,1,L-Threonine,E4,0.042,20,17/06/2012,22:22:10
72,1,Glycogen,F1,0.045,21,17/06/2012,22:22:10
72,1,D-Glucosaminic Acid,F2,0.045,22,17/06/2012,22:22:10
72,1,Itaconic Acid,F3,0.41,23,17/06/2012,22:22:10
72,1,Glycyl-L-Glutamic Acid,F4,0.043,24,17/06/2012,22:22:10
72,1,D-Cellobiose,G1,0.055,25,17/06/2012,22:22:10
72,1,Glucose-1-Phosphate,G2,0.042,26,17/06/2012,22:22:10
72,1,_-Ketobutyric Acid,G3,0.053,27,17/06/2012,22:22:10
72,1,Phenylethyl-amine,G4,0.041,28,17/06/2012,22:22:10
72,1,_-D-Lactose,H1,0.145,29,17/06/2012,22:22:10
72,1,D L-_-Glycerol Phosphate,H2,0.05,30,17/06/2012,22:22:10
72,1,D-Malic Acid,H3,0.04,31,17/06/2012,22:22:10
72,1,Putrescine,H4,0.044,32,17/06/2012,22:22:10
72,1,Water,A1,0.049,33,17/06/2012,22:22:10
72,1,_-Methyl-D-Glucoside,A2,0.042,34,17/06/2012,22:22:10
72,1,D-Galactonic Acid _-Lactone,A3,0.041,35,17/06/2012,22:22:10
72,1,L-Arginine,A4,0.06,36,17/06/2012,22:22:10
72,1,Pyruvic Acid Methyl Ester,B1,0.053,37,17/06/2012,22:22:10
72,1,D-Xylose,B2,0.36,38,17/06/2012,22:22:10
72,1,D-Galacturonic Acid,B3,0.042,39,17/06/2012,22:22:10
72,1,L-Asparagine,B4,0.04,40,17/06/2012,22:22:10
72,1,Tween 40,C1,0.177,41,17/06/2012,22:22:10
72,1,i-Erythritol,C2,0.04,42,17/06/2012,22:22:10
72,1,2-Hydroxy Benzoic Acid,C3,0.039,43,17/06/2012,22:22:10
72,1,L-Phenylalanine,C4,0.04,44,17/06/2012,22:22:10
72,1,Tween 80,D1,0.053,45,17/06/2012,22:22:10
72,1,D-Mannitol,D2,0.041,46,17/06/2012,22:22:10
72,1,4-Hydroxy Benzoic Acid,D3,0.042,47,17/06/2012,22:22:10
72,1,L-Serine,D4,0.044,48,17/06/2012,22:22:10
72,1,_-Cyclodextrin,E1,0.053,49,17/06/2012,22:22:10
72,1,N-Acetyl-D-Glucosamine,E2,0.041,50,17/06/2012,22:22:10
72,1,_-Hydroxybutyric Acid,E3,0.041,51,17/06/2012,22:22:10
72,1,L-Threonine,E4,0.04,52,17/06/2012,22:22:10
72,1,Glycogen,F1,0.043,53,17/06/2012,22:22:10
72,1,D-Glucosaminic Acid,F2,0.04,54,17/06/2012,22:22:10
72,1,Itaconic Acid,F3,0.043,55,17/06/2012,22:22:10
72,1,Glycyl-L-Glutamic Acid,F4,0.04,56,17/06/2012,22:22:10
72,1,D-Cellobiose,G1,0.043,57,17/06/2012,22:22:10
72,1,Glucose-1-Phosphate,G2,0.042,58,17/06/2012,22:22:10
72,1,_-Ketobutyric Acid,G3,0.049,59,17/06/2012,22:22:10
72,1,Phenylethyl-amine,G4,0.045,60,17/06/2012,22:22:10
72,1,_-D-Lactose,H1,0.049,61,17/06/2012,22:22:10
72,1,D L-_-Glycerol Phosphate,H2,0.041,62,17/06/2012,22:22:10
72,1,D-Malic Acid,H3,0.04,63,17/06/2012,22:22:10
72,1,Putrescine,H4,0.041,64,17/06/2012,22:22:10
72,1,Water,A1,0.049,65,17/06/2012,22:22:10
72,1,_-Methyl-D-Glucoside,A2,0.04,66,17/06/2012,22:22:10
72,1,D-Galactonic Acid _-Lactone,A3,0.041,67,17/06/2012,22:22:10
72,1,L-Arginine,A4,0.04,68,17/06/2012,22:22:10
72,1,Pyruvic Acid Methyl Ester,B1,0.051,69,17/06/2012,22:22:10
72,1,D-Xylose,B2,0.044,70,17/06/2012,22:22:10
72,1,D-Galacturonic Acid,B3,0.041,71,17/06/2012,22:22:10
72,1,L-Asparagine,B4,0.044,72,17/06/2012,22:22:10
72,1,Tween 40,C1,0.041,73,17/06/2012,22:22:10
72,1,i-Erythritol,C2,0.041,74,17/06/2012,22:22:10
72,1,2-Hydroxy Benzoic Acid,C3,0.041,75,17/06/2012,22:22:10
72,1,L-Phenylalanine,C4,0.042,76,17/06/2012,22:22:10
72,1,Tween 80,D1,0.31,77,17/06/2012,22:22:10
72,1,D-Mannitol,D2,0.042,78,17/06/2012,22:22:10
72,1,4-Hydroxy Benzoic Acid,D3,0.044,79,17/06/2012,22:22:10
72,1,L-Serine,D4,0.045,80,17/06/2012,22:22:10
72,1,_-Cyclodextrin,E1,0.042,81,17/06/2012,22:22:10
72,1,N-Acetyl-D-Glucosamine,E2,0.077,82,17/06/2012,22:22:10
72,1,_-Hydroxybutyric Acid,E3,0.042,83,17/06/2012,22:22:10
72,1,L-Threonine,E4,0.043,84,17/06/2012,22:22:10
72,1,Glycogen,F1,0.042,85,17/06/2012,22:22:10
72,1,D-Glucosaminic Acid,F2,0.041,86,17/06/2012,22:22:10
72,1,Itaconic Acid,F3,0.043,87,17/06/2012,22:22:10
72,1,Glycyl-L-Glutamic Acid,F4,0.042,88,17/06/2012,22:22:10
72,1,D-Cellobiose,G1,0.04,89,17/06/2012,22:22:10
72,1,Glucose-1-Phosphate,G2,0.041,90,17/06/2012,22:22:10
72,1,_-Ketobutyric Acid,G3,0.041,91,17/06/2012,22:22:10
72,1,Phenylethyl-amine,G4,0.041,92,17/06/2012,22:22:10
72,1,_-D-Lactose,H1,0.043,93,17/06/2012,22:22:10
72,1,D L-_-Glycerol Phosphate,H2,0.043,94,17/06/2012,22:22:10
72,1,D-Malic Acid,H3,0.043,95,17/06/2012,22:22:10
72,1,Putrescine,H4,0.044,96,17/06/2012,22:22:10
96,1,Water,A1,0.043,1,18/06/2012,13:58:58
96,1,_-Methyl-D-Glucoside,A2,0.045,2,18/06/2012,13:58:58
96,1,D-Galactonic Acid _-Lactone,A3,0.043,3,18/06/2012,13:58:58
96,1,L-Arginine,A4,0.043,4,18/06/2012,13:58:58
96,1,Pyruvic Acid Methyl Ester,B1,0.043,5,18/06/2012,13:58:58
96,1,D-Xylose,B2,0.043,6,18/06/2012,13:58:58
96,1,D-Galacturonic Acid,B3,0.045,7,18/06/2012,13:58:58
96,1,L-Asparagine,B4,0.06,8,18/06/2012,13:58:58
96,1,Tween 40,C1,0.043,9,18/06/2012,13:58:58
96,1,i-Erythritol,C2,0.043,10,18/06/2012,13:58:58
96,1,2-Hydroxy Benzoic Acid,C3,0.043,11,18/06/2012,13:58:58
96,1,L-Phenylalanine,C4,0.045,12,18/06/2012,13:58:58
96,1,Tween 80,D1,0.043,13,18/06/2012,13:58:58
96,1,D-Mannitol,D2,0.054,14,18/06/2012,13:58:58
96,1,4-Hydroxy Benzoic Acid,D3,0.043,15,18/06/2012,13:58:58
96,1,L-Serine,D4,0.043,16,18/06/2012,13:58:58
96,1,_-Cyclodextrin,E1,0.041,17,18/06/2012,13:58:58
96,1,N-Acetyl-D-Glucosamine,E2,0.051,18,18/06/2012,13:58:58
96,1,_-Hydroxybutyric Acid,E3,0.041,19,18/06/2012,13:58:58
96,1,L-Threonine,E4,0.041,20,18/06/2012,13:58:58
96,1,Glycogen,F1,0.044,21,18/06/2012,13:58:58
96,1,D-Glucosaminic Acid,F2,0.045,22,18/06/2012,13:58:58
96,1,Itaconic Acid,F3,0.732,23,18/06/2012,13:58:58
96,1,Glycyl-L-Glutamic Acid,F4,0.043,24,18/06/2012,13:58:58
96,1,D-Cellobiose,G1,0.055,25,18/06/2012,13:58:58
96,1,Glucose-1-Phosphate,G2,0.043,26,18/06/2012,13:58:58
96,1,_-Ketobutyric Acid,G3,0.049,27,18/06/2012,13:58:58
96,1,Phenylethyl-amine,G4,0.041,28,18/06/2012,13:58:58
96,1,_-D-Lactose,H1,0.143,29,18/06/2012,13:58:58
96,1,D L-_-Glycerol Phosphate,H2,0.048,30,18/06/2012,13:58:58
96,1,D-Malic Acid,H3,0.04,31,18/06/2012,13:58:58
96,1,Putrescine,H4,0.043,32,18/06/2012,13:58:58
96,1,Water,A1,0.049,33,18/06/2012,13:58:58
96,1,_-Methyl-D-Glucoside,A2,0.042,34,18/06/2012,13:58:58
96,1,D-Galactonic Acid _-Lactone,A3,0.041,35,18/06/2012,13:58:58
96,1,L-Arginine,A4,0.06,36,18/06/2012,13:58:58
96,1,Pyruvic Acid Methyl Ester,B1,0.052,37,18/06/2012,13:58:58
96,1,D-Xylose,B2,0.491,38,18/06/2012,13:58:58
96,1,D-Galacturonic Acid,B3,0.042,39,18/06/2012,13:58:58
96,1,L-Asparagine,B4,0.04,40,18/06/2012,13:58:58
96,1,Tween 40,C1,0.382,41,18/06/2012,13:58:58
96,1,i-Erythritol,C2,0.04,42,18/06/2012,13:58:58
96,1,2-Hydroxy Benzoic Acid,C3,0.039,43,18/06/2012,13:58:58
96,1,L-Phenylalanine,C4,0.039,44,18/06/2012,13:58:58
96,1,Tween 80,D1,0.053,45,18/06/2012,13:58:58
96,1,D-Mannitol,D2,0.041,46,18/06/2012,13:58:58
96,1,4-Hydroxy Benzoic Acid,D3,0.042,47,18/06/2012,13:58:58
96,1,L-Serine,D4,0.044,48,18/06/2012,13:58:58
96,1,_-Cyclodextrin,E1,0.051,49,18/06/2012,13:58:58
96,1,N-Acetyl-D-Glucosamine,E2,0.041,50,18/06/2012,13:58:58
96,1,_-Hydroxybutyric Acid,E3,0.041,51,18/06/2012,13:58:58
96,1,L-Threonine,E4,0.04,52,18/06/2012,13:58:58
96,1,Glycogen,F1,0.043,53,18/06/2012,13:58:58
96,1,D-Glucosaminic Acid,F2,0.04,54,18/06/2012,13:58:58
96,1,Itaconic Acid,F3,0.042,55,18/06/2012,13:58:58
96,1,Glycyl-L-Glutamic Acid,F4,0.04,56,18/06/2012,13:58:58
96,1,D-Cellobiose,G1,0.043,57,18/06/2012,13:58:58
96,1,Glucose-1-Phosphate,G2,0.042,58,18/06/2012,13:58:58
96,1,_-Ketobutyric Acid,G3,0.048,59,18/06/2012,13:58:58
96,1,Phenylethyl-amine,G4,0.045,60,18/06/2012,13:58:58
96,1,_-D-Lactose,H1,0.05,61,18/06/2012,13:58:58
96,1,D L-_-Glycerol Phosphate,H2,0.041,62,18/06/2012,13:58:58
96,1,D-Malic Acid,H3,0.04,63,18/06/2012,13:58:58
96,1,Putrescine,H4,0.041,64,18/06/2012,13:58:58
96,1,Water,A1,0.049,65,18/06/2012,13:58:58
96,1,_-Methyl-D-Glucoside,A2,0.04,66,18/06/2012,13:58:58
96,1,D-Galactonic Acid _-Lactone,A3,0.041,67,18/06/2012,13:58:58
96,1,L-Arginine,A4,0.04,68,18/06/2012,13:58:58
96,1,Pyruvic Acid Methyl Ester,B1,0.051,69,18/06/2012,13:58:58
96,1,D-Xylose,B2,0.044,70,18/06/2012,13:58:58
96,1,D-Galacturonic Acid,B3,0.041,71,18/06/2012,13:58:58
96,1,L-Asparagine,B4,0.044,72,18/06/2012,13:58:58
96,1,Tween 40,C1,0.041,73,18/06/2012,13:58:58
96,1,i-Erythritol,C2,0.041,74,18/06/2012,13:58:58
96,1,2-Hydroxy Benzoic Acid,C3,0.042,75,18/06/2012,13:58:58
96,1,L-Phenylalanine,C4,0.041,76,18/06/2012,13:58:58
96,1,Tween 80,D1,0.472,77,18/06/2012,13:58:58
96,1,D-Mannitol,D2,0.042,78,18/06/2012,13:58:58
96,1,4-Hydroxy Benzoic Acid,D3,0.044,79,18/06/2012,13:58:58
96,1,L-Serine,D4,0.045,80,18/06/2012,13:58:58
96,1,_-Cyclodextrin,E1,0.042,81,18/06/2012,13:58:58
96,1,N-Acetyl-D-Glucosamine,E2,0.077,82,18/06/2012,13:58:58
96,1,_-Hydroxybutyric Acid,E3,0.042,83,18/06/2012,13:58:58
96,1,L-Threonine,E4,0.043,84,18/06/2012,13:58:58
96,1,Glycogen,F1,0.042,85,18/06/2012,13:58:58
96,1,D-Glucosaminic Acid,F2,0.041,86,18/06/2012,13:58:58
96,1,Itaconic Acid,F3,0.042,87,18/06/2012,13:58:58
96,1,Glycyl-L-Glutamic Acid,F4,0.042,88,18/06/2012,13:58:58
96,1,D-Cellobiose,G1,0.041,89,18/06/2012,13:58:58
96,1,Glucose-1-Phosphate,G2,0.042,90,18/06/2012,13:58:58
96,1,_-Ketobutyric Acid,G3,0.042,91,18/06/2012,13:58:58
96,1,Phenylethyl-amine,G4,0.041,92,18/06/2012,13:58:58
96,1,_-D-Lactose,H1,0.042,93,18/06/2012,13:58:58
96,1,D L-_-Glycerol Phosphate,H2,0.044,94,18/06/2012,13:58:58
96,1,D-Malic Acid,H3,0.043,95,18/06/2012,13:58:58
96,1,Putrescine,H4,0.044,96,18/06/2012,13:58:58
0,2,Water,A1,0.038,1,14/06/2012,21:22:17
0,2,_-Methyl-D-Glucoside,A2,0.038,2,14/06/2012,21:22:17
0,2,D-Galactonic Acid _-Lactone,A3,0.042,3,14/06/2012,21:22:17
0,2,L-Arginine,A4,0.043,4,14/06/2012,21:22:17
0,2,Pyruvic Acid Methyl Ester,B1,0.04,5,14/06/2012,21:22:17
0,2,D-Xylose,B2,0.043,6,14/06/2012,21:22:17
0,2,D-Galacturonic Acid,B3,0.044,7,14/06/2012,21:22:17
0,2,L-Asparagine,B4,0.086,8,14/06/2012,21:22:17
0,2,Tween 40,C1,0.042,9,14/06/2012,21:22:17
0,2,i-Erythritol,C2,0.04,10,14/06/2012,21:22:17
0,2,2-Hydroxy Benzoic Acid,C3,0.044,11,14/06/2012,21:22:17
0,2,L-Phenylalanine,C4,0.042,12,14/06/2012,21:22:17
0,2,Tween 80,D1,0.04,13,14/06/2012,21:22:17
0,2,D-Mannitol,D2,0.054,14,14/06/2012,21:22:17
0,2,4-Hydroxy Benzoic Acid,D3,0.04,15,14/06/2012,21:22:17
0,2,L-Serine,D4,0.039,16,14/06/2012,21:22:17
0,2,_-Cyclodextrin,E1,0.045,17,14/06/2012,21:22:17
0,2,N-Acetyl-D-Glucosamine,E2,0.059,18,14/06/2012,21:22:17
0,2,_-Hydroxybutyric Acid,E3,0.042,19,14/06/2012,21:22:17
0,2,L-Threonine,E4,0.04,20,14/06/2012,21:22:17
0,2,Glycogen,F1,0.042,21,14/06/2012,21:22:17
0,2,D-Glucosaminic Acid,F2,0.083,22,14/06/2012,21:22:17
0,2,Itaconic Acid,F3,0.084,23,14/06/2012,21:22:17
0,2,Glycyl-L-Glutamic Acid,F4,0.044,24,14/06/2012,21:22:17
0,2,D-Cellobiose,G1,0.049,25,14/06/2012,21:22:17
0,2,Glucose-1-Phosphate,G2,0.04,26,14/06/2012,21:22:17
0,2,_-Ketobutyric Acid,G3,0.088,27,14/06/2012,21:22:17
0,2,Phenylethyl-amine,G4,0.043,28,14/06/2012,21:22:17
0,2,_-D-Lactose,H1,0.056,29,14/06/2012,21:22:17
0,2,D L-_-Glycerol Phosphate,H2,0.04,30,14/06/2012,21:22:17
0,2,D-Malic Acid,H3,0.039,31,14/06/2012,21:22:17
0,2,Putrescine,H4,0.044,32,14/06/2012,21:22:17
0,2,Water,A1,0.053,33,14/06/2012,21:22:17
0,2,_-Methyl-D-Glucoside,A2,0.044,34,14/06/2012,21:22:17
0,2,D-Galactonic Acid _-Lactone,A3,0.042,35,14/06/2012,21:22:17
0,2,L-Arginine,A4,0.142,36,14/06/2012,21:22:17
0,2,Pyruvic Acid Methyl Ester,B1,0.054,37,14/06/2012,21:22:17
0,2,D-Xylose,B2,0.041,38,14/06/2012,21:22:17
0,2,D-Galacturonic Acid,B3,0.043,39,14/06/2012,21:22:17
0,2,L-Asparagine,B4,0.041,40,14/06/2012,21:22:17
0,2,Tween 40,C1,0.054,41,14/06/2012,21:22:17
0,2,i-Erythritol,C2,0.041,42,14/06/2012,21:22:17
0,2,2-Hydroxy Benzoic Acid,C3,0.068,43,14/06/2012,21:22:17
0,2,L-Phenylalanine,C4,0.042,44,14/06/2012,21:22:17
0,2,Tween 80,D1,0.056,45,14/06/2012,21:22:17
0,2,D-Mannitol,D2,0.041,46,14/06/2012,21:22:17
0,2,4-Hydroxy Benzoic Acid,D3,0.065,47,14/06/2012,21:22:17
0,2,L-Serine,D4,0.046,48,14/06/2012,21:22:17
0,2,_-Cyclodextrin,E1,0.05,49,14/06/2012,21:22:17
0,2,N-Acetyl-D-Glucosamine,E2,0.044,50,14/06/2012,21:22:17
0,2,_-Hydroxybutyric Acid,E3,0.069,51,14/06/2012,21:22:17
0,2,L-Threonine,E4,0.041,52,14/06/2012,21:22:17
0,2,Glycogen,F1,0.054,53,14/06/2012,21:22:17
0,2,D-Glucosaminic Acid,F2,0.041,54,14/06/2012,21:22:17
0,2,Itaconic Acid,F3,0.046,55,14/06/2012,21:22:17
0,2,Glycyl-L-Glutamic Acid,F4,0.042,56,14/06/2012,21:22:17
0,2,D-Cellobiose,G1,0.055,57,14/06/2012,21:22:17
0,2,Glucose-1-Phosphate,G2,0.109,58,14/06/2012,21:22:17
0,2,_-Ketobutyric Acid,G3,0.053,59,14/06/2012,21:22:17
0,2,Phenylethyl-amine,G4,0.082,60,14/06/2012,21:22:17
0,2,_-D-Lactose,H1,0.052,61,14/06/2012,21:22:17
0,2,D L-_-Glycerol Phosphate,H2,0.046,62,14/06/2012,21:22:17
0,2,D-Malic Acid,H3,0.042,63,14/06/2012,21:22:17
0,2,Putrescine,H4,0.043,64,14/06/2012,21:22:17
0,2,Water,A1,0.05,65,14/06/2012,21:22:17
0,2,_-Methyl-D-Glucoside,A2,0.044,66,14/06/2012,21:22:17
0,2,D-Galactonic Acid _-Lactone,A3,0.044,67,14/06/2012,21:22:17
0,2,L-Arginine,A4,0.045,68,14/06/2012,21:22:17
0,2,Pyruvic Acid Methyl Ester,B1,0.048,69,14/06/2012,21:22:17
0,2,D-Xylose,B2,0.057,70,14/06/2012,21:22:17
0,2,D-Galacturonic Acid,B3,0.044,71,14/06/2012,21:22:17
0,2,L-Asparagine,B4,0.045,72,14/06/2012,21:22:17
0,2,Tween 40,C1,0.042,73,14/06/2012,21:22:17
0,2,i-Erythritol,C2,0.04,74,14/06/2012,21:22:17
0,2,2-Hydroxy Benzoic Acid,C3,0.04,75,14/06/2012,21:22:17
0,2,L-Phenylalanine,C4,0.04,76,14/06/2012,21:22:17
0,2,Tween 80,D1,0.042,77,14/06/2012,21:22:17
0,2,D-Mannitol,D2,0.04,78,14/06/2012,21:22:17
0,2,4-Hydroxy Benzoic Acid,D3,0.044,79,14/06/2012,21:22:17
0,2,L-Serine,D4,0.127,80,14/06/2012,21:22:17
0,2,_-Cyclodextrin,E1,0.045,81,14/06/2012,21:22:17
0,2,N-Acetyl-D-Glucosamine,E2,0.073,82,14/06/2012,21:22:17
